Iteration,Vivants,Morts 
5284,320,9680
5285,320,9680
5286,320,9680
5287,320,9680
5288,320,9680
5289,320,9680
5290,320,9680
5291,320,9680
5292,320,9680
5293,320,9680
5294,320,9680
5295,320,9680
5296,320,9680
5297,320,9680
5298,320,9680
5299,320,9680
5300,320,9680
5301,320,9680
5302,320,9680
5303,320,9680
5304,320,9680
5305,320,9680
5306,320,9680
5307,320,9680
5308,320,9680
5309,320,9680
5310,320,9680
5311,320,9680
5312,320,9680
5313,320,9680
5314,320,9680
5315,320,9680
5316,320,9680
5317,320,9680
5318,320,9680
5319,320,9680
5320,320,9680
5321,320,9680
5322,320,9680
5323,320,9680
5324,320,9680
5325,320,9680
5326,320,9680
5327,320,9680
5328,320,9680
5329,320,9680
5330,320,9680
5331,320,9680
5332,320,9680
5333,320,9680
5334,320,9680
5335,320,9680
5336,320,9680
5337,320,9680
5338,320,9680
5339,320,9680
5340,320,9680
5341,320,9680
5342,320,9680
5343,320,9680
5344,320,9680
5345,320,9680
5346,320,9680
5347,320,9680
5348,320,9680
5349,320,9680
5350,320,9680
5351,320,9680
5352,320,9680
5353,320,9680
5354,320,9680
5355,320,9680
5356,320,9680
5357,320,9680
5358,320,9680
5359,320,9680
5360,320,9680
5361,320,9680
5362,320,9680
5363,320,9680
5364,320,9680
5365,320,9680
5366,320,9680
5367,320,9680
5368,320,9680
5369,320,9680
5370,320,9680
5371,320,9680
5372,320,9680
5373,320,9680
5374,320,9680
5375,320,9680
5376,320,9680
5377,320,9680
5378,320,9680
5379,320,9680
5380,320,9680
5381,320,9680
5382,320,9680
5383,320,9680
5384,320,9680
5385,320,9680
5386,320,9680
5387,320,9680
5388,320,9680
5389,320,9680
5390,320,9680
5391,320,9680
5392,320,9680
5393,320,9680
5394,320,9680
5395,320,9680
5396,320,9680
5397,320,9680
5398,320,9680
5399,320,9680
5400,320,9680
5401,320,9680
5402,320,9680
5403,320,9680
5404,320,9680
5405,320,9680
5406,320,9680
5407,320,9680
5408,320,9680
5409,320,9680
5410,320,9680
5411,320,9680
5412,320,9680
5413,320,9680
5414,320,9680
5415,320,9680
5416,320,9680
5417,320,9680
5418,320,9680
5419,320,9680
5420,320,9680
5421,320,9680
5422,320,9680
5423,320,9680
5424,320,9680
5425,320,9680
5426,320,9680
5427,320,9680
5428,320,9680
5429,320,9680
5430,320,9680
5431,320,9680
5432,320,9680
5433,320,9680
5434,320,9680
5435,320,9680
5436,320,9680
5437,320,9680
5438,320,9680
5439,320,9680
5440,320,9680
5441,320,9680
5442,320,9680
5443,320,9680
5444,320,9680
5445,320,9680
5446,320,9680
5447,320,9680
5448,320,9680
5449,320,9680
5450,320,9680
5451,320,9680
5452,320,9680
5453,320,9680
5454,320,9680
5455,320,9680
5456,320,9680
5457,320,9680
5458,320,9680
5459,320,9680
5460,320,9680
5461,320,9680
5462,320,9680
5463,320,9680
5464,320,9680
5465,320,9680
5466,320,9680
5467,320,9680
5468,320,9680
5469,320,9680
5470,320,9680
5471,320,9680
5472,320,9680
5473,320,9680
5474,320,9680
5475,320,9680
5476,320,9680
5477,320,9680
5478,320,9680
5479,320,9680
5480,320,9680
5481,320,9680
5482,320,9680
5483,320,9680
5484,320,9680
5485,320,9680
5486,320,9680
5487,320,9680
5488,320,9680
5489,320,9680
5490,320,9680
5491,320,9680
5492,320,9680
5493,320,9680
5494,320,9680
5495,320,9680
5496,320,9680
5497,320,9680
5498,320,9680
5499,320,9680
5500,320,9680
5501,320,9680
5502,320,9680
5503,320,9680
5504,320,9680
5505,320,9680
5506,320,9680
5507,320,9680
5508,320,9680
5509,320,9680
5510,320,9680
5511,320,9680
5512,320,9680
5513,320,9680
5514,320,9680
5515,320,9680
5516,320,9680
5517,320,9680
5518,320,9680
5519,320,9680
5520,320,9680
5521,320,9680
5522,320,9680
5523,320,9680
5524,320,9680
5525,320,9680
5526,320,9680
5527,320,9680
5528,320,9680
5529,320,9680
5530,320,9680
5531,320,9680
5532,320,9680
5533,320,9680
5534,320,9680
5535,320,9680
5536,320,9680
5537,320,9680
5538,320,9680
5539,320,9680
5540,320,9680
5541,320,9680
5542,320,9680
5543,320,9680
5544,320,9680
5545,320,9680
5546,320,9680
5547,320,9680
5548,320,9680
5549,320,9680
5550,320,9680
5551,320,9680
5552,320,9680
5553,320,9680
5554,320,9680
5555,320,9680
5556,320,9680
5557,320,9680
5558,320,9680
5559,320,9680
5560,320,9680
5561,320,9680
5562,320,9680
5563,320,9680
5564,320,9680
5565,320,9680
5566,320,9680
5567,320,9680
5568,320,9680
5569,320,9680
5570,320,9680
5571,320,9680
5572,320,9680
5573,320,9680
5574,320,9680
5575,320,9680
5576,320,9680
5577,320,9680
5578,320,9680
5579,320,9680
5580,320,9680
5581,320,9680
5582,320,9680
5583,320,9680
5584,320,9680
5585,320,9680
5586,320,9680
5587,320,9680
5588,320,9680
5589,320,9680
5590,320,9680
5591,320,9680
5592,320,9680
5593,320,9680
5594,320,9680
5595,320,9680
5596,320,9680
5597,320,9680
5598,320,9680
5599,320,9680
5600,320,9680
5601,320,9680
5602,320,9680
5603,320,9680
5604,320,9680
5605,320,9680
5606,320,9680
5607,320,9680
5608,320,9680
5609,320,9680
5610,320,9680
5611,320,9680
5612,320,9680
5613,320,9680
5614,320,9680
5615,320,9680
5616,320,9680
5617,320,9680
5618,320,9680
5619,320,9680
5620,320,9680
5621,320,9680
5622,320,9680
5623,320,9680
5624,320,9680
5625,320,9680
5626,320,9680
5627,320,9680
5628,320,9680
5629,320,9680
5630,320,9680
5631,320,9680
5632,320,9680
5633,320,9680
5634,320,9680
5635,320,9680
5636,320,9680
5637,320,9680
5638,320,9680
5639,320,9680
5640,320,9680
5641,320,9680
5642,320,9680
5643,320,9680
5644,320,9680
5645,320,9680
5646,320,9680
5647,320,9680
5648,320,9680
5649,320,9680
5650,320,9680
5651,320,9680
5652,320,9680
5653,320,9680
5654,320,9680
5655,320,9680
5656,320,9680
5657,320,9680
5658,320,9680
5659,320,9680
5660,320,9680
5661,320,9680
5662,320,9680
5663,320,9680
5664,320,9680
5665,320,9680
5666,320,9680
5667,320,9680
5668,320,9680
5669,320,9680
5670,320,9680
5671,320,9680
5672,320,9680
5673,320,9680
5674,320,9680
5675,320,9680
5676,320,9680
5677,320,9680
5678,320,9680
5679,320,9680
5680,320,9680
5681,320,9680
5682,320,9680
5683,320,9680
5684,320,9680
5685,320,9680
5686,320,9680
5687,320,9680
5688,320,9680
5689,320,9680
5690,320,9680
5691,320,9680
5692,320,9680
5693,320,9680
5694,320,9680
5695,320,9680
5696,320,9680
5697,320,9680
5698,320,9680
5699,320,9680
5700,320,9680
5701,320,9680
5702,320,9680
5703,320,9680
5704,320,9680
5705,320,9680
5706,320,9680
5707,320,9680
5708,320,9680
5709,320,9680
5710,320,9680
5711,320,9680
5712,320,9680
5713,320,9680
5714,320,9680
5715,320,9680
5716,320,9680
5717,320,9680
5718,320,9680
5719,320,9680
5720,320,9680
5721,320,9680
5722,320,9680
5723,320,9680
5724,320,9680
5725,320,9680
5726,320,9680
5727,320,9680
5728,320,9680
5729,320,9680
5730,320,9680
5731,320,9680
5732,320,9680
5733,320,9680
5734,320,9680
5735,320,9680
5736,320,9680
5737,320,9680
5738,320,9680
5739,320,9680
5740,320,9680
5741,320,9680
5742,320,9680
5743,320,9680
5744,320,9680
5745,320,9680
5746,320,9680
5747,320,9680
5748,320,9680
5749,320,9680
5750,320,9680
5751,320,9680
5752,320,9680
5753,320,9680
5754,320,9680
5755,320,9680
5756,320,9680
5757,320,9680
5758,320,9680
5759,320,9680
5760,320,9680
5761,320,9680
5762,320,9680
5763,320,9680
5764,320,9680
5765,320,9680
5766,320,9680
5767,320,9680
5768,320,9680
5769,320,9680
5770,320,9680
5771,320,9680
5772,320,9680
5773,320,9680
5774,320,9680
5775,320,9680
5776,320,9680
5777,320,9680
5778,320,9680
5779,320,9680
5780,320,9680
5781,320,9680
5782,320,9680
5783,320,9680
5784,320,9680
5785,320,9680
5786,320,9680
5787,320,9680
5788,320,9680
5789,320,9680
5790,320,9680
5791,320,9680
5792,320,9680
5793,320,9680
5794,320,9680
5795,320,9680
5796,320,9680
5797,320,9680
5798,320,9680
5799,320,9680
5800,320,9680
5801,320,9680
5802,320,9680
5803,320,9680
5804,320,9680
5805,320,9680
5806,320,9680
5807,320,9680
5808,320,9680
5809,320,9680
5810,320,9680
5811,320,9680
5812,320,9680
5813,320,9680
5814,320,9680
5815,320,9680
5816,320,9680
5817,320,9680
5818,320,9680
5819,320,9680
5820,320,9680
5821,320,9680
5822,320,9680
5823,320,9680
5824,320,9680
5825,320,9680
5826,320,9680
5827,320,9680
5828,320,9680
5829,320,9680
5830,320,9680
5831,320,9680
5832,320,9680
5833,320,9680
5834,320,9680
5835,320,9680
5836,320,9680
5837,320,9680
5838,320,9680
5839,320,9680
5840,320,9680
5841,320,9680
5842,320,9680
5843,320,9680
5844,320,9680
5845,320,9680
5846,320,9680
5847,320,9680
5848,320,9680
5849,320,9680
5850,320,9680
5851,320,9680
5852,320,9680
5853,320,9680
5854,320,9680
5855,320,9680
5856,320,9680
5857,320,9680
5858,320,9680
5859,320,9680
5860,320,9680
5861,320,9680
5862,320,9680
5863,320,9680
5864,320,9680
5865,320,9680
5866,320,9680
5867,320,9680
5868,320,9680
5869,320,9680
5870,320,9680
5871,320,9680
5872,320,9680
5873,320,9680
5874,320,9680
5875,320,9680
5876,320,9680
5877,320,9680
5878,320,9680
5879,320,9680
5880,320,9680
5881,320,9680
5882,320,9680
5883,320,9680
5884,320,9680
5885,320,9680
5886,320,9680
5887,320,9680
5888,320,9680
5889,320,9680
5890,320,9680
5891,320,9680
5892,320,9680
5893,320,9680
5894,320,9680
5895,320,9680
5896,320,9680
5897,320,9680
5898,320,9680
5899,320,9680
5900,320,9680
5901,320,9680
5902,320,9680
5903,320,9680
5904,320,9680
5905,320,9680
5906,320,9680
5907,320,9680
5908,320,9680
5909,320,9680
5910,320,9680
5911,320,9680
5912,320,9680
5913,320,9680
5914,320,9680
5915,320,9680
5916,320,9680
5917,320,9680
5918,320,9680
5919,320,9680
5920,320,9680
5921,320,9680
5922,320,9680
5923,320,9680
5924,320,9680
5925,320,9680
5926,320,9680
5927,320,9680
5928,320,9680
5929,320,9680
5930,320,9680
5931,320,9680
5932,320,9680
5933,320,9680
5934,320,9680
5935,320,9680
5936,320,9680
5937,320,9680
5938,320,9680
5939,320,9680
5940,320,9680
5941,320,9680
5942,320,9680
5943,320,9680
5944,320,9680
5945,320,9680
5946,320,9680
5947,320,9680
5948,320,9680
5949,320,9680
5950,320,9680
5951,320,9680
5952,320,9680
5953,320,9680
5954,320,9680
5955,320,9680
5956,320,9680
5957,320,9680
5958,320,9680
5959,320,9680
5960,320,9680
5961,320,9680
5962,320,9680
5963,320,9680
5964,320,9680
5965,320,9680
5966,320,9680
5967,320,9680
5968,320,9680
5969,320,9680
5970,320,9680
5971,320,9680
5972,320,9680
5973,320,9680
5974,320,9680
5975,320,9680
5976,320,9680
5977,320,9680
5978,320,9680
5979,320,9680
5980,320,9680
5981,320,9680
5982,320,9680
5983,320,9680
5984,320,9680
5985,320,9680
5986,320,9680
5987,320,9680
5988,320,9680
5989,320,9680
5990,320,9680
5991,320,9680
5992,320,9680
5993,320,9680
5994,320,9680
5995,320,9680
5996,320,9680
5997,320,9680
5998,320,9680
5999,320,9680
6000,320,9680
6001,320,9680
6002,320,9680
6003,320,9680
6004,320,9680
6005,320,9680
6006,320,9680
6007,320,9680
6008,320,9680
6009,320,9680
6010,320,9680
6011,320,9680
6012,320,9680
6013,320,9680
6014,320,9680
6015,320,9680
6016,320,9680
6017,320,9680
6018,320,9680
6019,320,9680
6020,320,9680
6021,320,9680
6022,320,9680
6023,320,9680
6024,320,9680
6025,320,9680
6026,320,9680
6027,320,9680
6028,320,9680
6029,320,9680
6030,320,9680
6031,320,9680
6032,320,9680
6033,320,9680
6034,320,9680
6035,320,9680
6036,320,9680
6037,320,9680
6038,320,9680
6039,320,9680
6040,320,9680
6041,320,9680
6042,320,9680
6043,320,9680
6044,320,9680
6045,320,9680
6046,320,9680
6047,320,9680
6048,320,9680
6049,320,9680
6050,320,9680
6051,320,9680
6052,320,9680
6053,320,9680
6054,320,9680
6055,320,9680
6056,320,9680
6057,320,9680
6058,320,9680
6059,320,9680
6060,320,9680
6061,320,9680
6062,320,9680
6063,320,9680
6064,320,9680
6065,320,9680
6066,320,9680
6067,320,9680
6068,320,9680
6069,320,9680
6070,320,9680
6071,320,9680
6072,320,9680
6073,320,9680
6074,320,9680
6075,320,9680
6076,320,9680
6077,320,9680
6078,320,9680
6079,320,9680
6080,320,9680
6081,320,9680
6082,320,9680
6083,320,9680
6084,320,9680
6085,320,9680
6086,320,9680
6087,320,9680
6088,320,9680
6089,320,9680
6090,320,9680
6091,320,9680
6092,320,9680
6093,320,9680
6094,320,9680
6095,320,9680
6096,320,9680
6097,320,9680
6098,320,9680
6099,320,9680
6100,320,9680
6101,320,9680
6102,320,9680
6103,320,9680
6104,320,9680
6105,320,9680
6106,320,9680
6107,320,9680
6108,320,9680
6109,320,9680
6110,320,9680
6111,320,9680
6112,320,9680
6113,320,9680
6114,320,9680
6115,320,9680
6116,320,9680
6117,320,9680
6118,320,9680
6119,320,9680
6120,320,9680
6121,320,9680
6122,320,9680
6123,320,9680
6124,320,9680
6125,320,9680
6126,320,9680
6127,320,9680
6128,320,9680
6129,320,9680
6130,320,9680
6131,320,9680
6132,320,9680
6133,320,9680
6134,320,9680
6135,320,9680
6136,320,9680
6137,320,9680
6138,320,9680
6139,320,9680
6140,320,9680
6141,320,9680
6142,320,9680
6143,320,9680
6144,320,9680
6145,320,9680
6146,320,9680
6147,320,9680
6148,320,9680
6149,320,9680
6150,320,9680
6151,320,9680
6152,320,9680
6153,320,9680
6154,320,9680
6155,320,9680
6156,320,9680
6157,320,9680
6158,320,9680
6159,320,9680
6160,320,9680
6161,320,9680
6162,320,9680
6163,320,9680
6164,320,9680
6165,320,9680
6166,320,9680
6167,320,9680
6168,320,9680
6169,320,9680
6170,320,9680
6171,320,9680
6172,320,9680
6173,320,9680
6174,320,9680
6175,320,9680
6176,320,9680
6177,320,9680
6178,320,9680
6179,320,9680
6180,320,9680
6181,320,9680
6182,320,9680
6183,320,9680
6184,320,9680
6185,320,9680
6186,320,9680
6187,320,9680
6188,320,9680
6189,320,9680
6190,320,9680
6191,320,9680
6192,320,9680
6193,320,9680
6194,320,9680
6195,320,9680
6196,320,9680
6197,320,9680
6198,320,9680
6199,320,9680
6200,320,9680
6201,320,9680
6202,320,9680
6203,320,9680
6204,320,9680
6205,320,9680
6206,320,9680
6207,320,9680
6208,320,9680
6209,320,9680
6210,320,9680
6211,320,9680
6212,320,9680
6213,320,9680
6214,320,9680
6215,320,9680
6216,320,9680
6217,320,9680
6218,320,9680
6219,320,9680
6220,320,9680
6221,320,9680
6222,320,9680
6223,320,9680
6224,320,9680
6225,320,9680
6226,320,9680
6227,320,9680
6228,320,9680
6229,320,9680
6230,320,9680
6231,0,10000
6232,0,10000
6233,0,10000
6234,0,10000
6235,0,10000
6236,0,10000
6237,0,10000
6238,0,10000
6239,0,10000
6240,0,10000
6241,0,10000
6242,0,10000
6243,0,10000
6244,0,10000
6245,0,10000
6246,0,10000
6247,0,10000
6248,0,10000
6249,0,10000
6250,0,10000
6251,0,10000
6252,0,10000
6253,0,10000
6254,0,10000
6255,0,10000
6256,0,10000
6257,0,10000
6258,0,10000
6259,0,10000
6260,0,10000
6261,0,10000
6262,0,10000
6263,0,10000
6264,0,10000
6265,0,10000
6266,0,10000
6267,0,10000
6268,0,10000
6269,0,10000
6270,0,10000
6271,0,10000
6272,0,10000
6273,0,10000
6274,0,10000
6275,0,10000
6276,0,10000
6277,0,10000
6278,0,10000
6279,0,10000
6280,0,10000
6281,0,10000
6282,0,10000
6283,0,10000
6284,0,10000
6285,0,10000
6286,0,10000
6287,0,10000
6288,0,10000
6289,0,10000
6290,0,10000
6291,0,10000
6292,0,10000
6293,0,10000
6294,0,10000
6295,0,10000
6296,0,10000
6297,0,10000
6298,0,10000
6299,0,10000
6300,0,10000
6301,0,10000
6302,0,10000
6303,0,10000
6304,0,10000
6305,0,10000
6306,0,10000
6307,0,10000
6308,0,10000
6309,0,10000
6310,0,10000
6311,0,10000
6312,0,10000
6313,0,10000
6314,0,10000
6315,0,10000
6316,0,10000
6317,0,10000
6318,0,10000
6319,0,10000
6320,0,10000
6321,0,10000
6322,0,10000
6323,0,10000
6324,0,10000
6325,0,10000
6326,0,10000
6327,0,10000
6328,0,10000
6329,0,10000
6330,0,10000
6331,0,10000
6332,0,10000
6333,0,10000
6334,0,10000
6335,0,10000
6336,0,10000
6337,0,10000
6338,0,10000
6339,0,10000
6340,0,10000
6341,0,10000
6342,0,10000
6343,0,10000
6344,0,10000
6345,0,10000
6346,0,10000
6347,0,10000
6348,0,10000
6349,0,10000
6350,0,10000
6351,0,10000
6352,0,10000
6353,0,10000
6354,0,10000
6355,0,10000
6356,0,10000
6357,0,10000
6358,0,10000
6359,0,10000
6360,0,10000
6361,0,10000
6362,0,10000
6363,0,10000
6364,0,10000
6365,0,10000
6366,0,10000
6367,0,10000
6368,0,10000
6369,0,10000
6370,0,10000
6371,0,10000
6372,0,10000
6373,0,10000
6374,0,10000
6375,0,10000
6376,0,10000
6377,0,10000
6378,0,10000
6379,0,10000
6380,0,10000
6381,0,10000
6382,0,10000
6383,0,10000
6384,0,10000
6385,0,10000
6386,0,10000
6387,0,10000
6388,0,10000
6389,0,10000
6390,0,10000
6391,0,10000
6392,0,10000
6393,0,10000
6394,0,10000
6395,0,10000
6396,0,10000
6397,0,10000
6398,0,10000
6399,0,10000
6400,0,10000
6401,0,10000
6402,0,10000
6403,0,10000
6404,0,10000
6405,0,10000
6406,0,10000
6407,0,10000
6408,0,10000
6409,0,10000
6410,0,10000
6411,0,10000
6412,0,10000
6413,0,10000
6414,0,10000
6415,0,10000
6416,0,10000
6417,0,10000
6418,0,10000
6419,0,10000
6420,0,10000
6421,0,10000
6422,0,10000
6423,0,10000
6424,0,10000
6425,0,10000
6426,0,10000
6427,0,10000
6428,0,10000
6429,0,10000
6430,0,10000
6431,0,10000
6432,0,10000
6433,0,10000
6434,0,10000
6435,0,10000
6436,0,10000
6437,0,10000
6438,0,10000
6439,0,10000
6440,0,10000
6441,0,10000
6442,0,10000
6443,0,10000
6444,0,10000
6445,0,10000
6446,0,10000
6447,0,10000
6448,0,10000
6449,0,10000
6450,0,10000
6451,0,10000
6452,0,10000
6453,0,10000
6454,0,10000
6455,0,10000
6456,0,10000
6457,0,10000
6458,0,10000
6459,0,10000
6460,0,10000
6461,0,10000
6462,0,10000
6463,0,10000
6464,0,10000
6465,0,10000
6466,0,10000
6467,0,10000
6468,0,10000
6469,0,10000
6470,0,10000
6471,0,10000
6472,0,10000
6473,0,10000
6474,0,10000
6475,0,10000
6476,0,10000
6477,0,10000
6478,0,10000
6479,0,10000
6480,0,10000
6481,0,10000
6482,0,10000
6483,0,10000
6484,0,10000
6485,0,10000
6486,0,10000
6487,0,10000
6488,0,10000
6489,0,10000
6490,0,10000
6491,0,10000
6492,0,10000
6493,0,10000
6494,0,10000
6495,0,10000
6496,0,10000
6497,0,10000
6498,0,10000
6499,0,10000
6500,0,10000
6501,0,10000
6502,0,10000
6503,0,10000
6504,0,10000
6505,0,10000
6506,0,10000
6507,0,10000
6508,0,10000
6509,0,10000
6510,0,10000
6511,0,10000
6512,0,10000
6513,0,10000
6514,0,10000
6515,0,10000
6516,0,10000
6517,0,10000
6518,0,10000
6519,0,10000
6520,0,10000
6521,0,10000
6522,0,10000
6523,0,10000
6524,0,10000
6525,0,10000
6526,0,10000
6527,0,10000
6528,0,10000
6529,0,10000
6530,0,10000
6531,0,10000
6532,0,10000
6533,0,10000
6534,0,10000
6535,0,10000
6536,0,10000
6537,0,10000
6538,0,10000
6539,0,10000
6540,0,10000
6541,0,10000
6542,0,10000
6543,0,10000
6544,0,10000
6545,0,10000
6546,0,10000
6547,0,10000
6548,0,10000
6549,0,10000
6550,0,10000
6551,0,10000
6552,0,10000
6553,0,10000
6554,0,10000
6555,0,10000
6556,0,10000
6557,0,10000
6558,0,10000
6559,0,10000
6560,0,10000
6561,0,10000
6562,0,10000
6563,0,10000
6564,0,10000
6565,0,10000
6566,0,10000
6567,0,10000
6568,0,10000
6569,0,10000
6570,0,10000
6571,0,10000
6572,0,10000
6573,0,10000
6574,0,10000
6575,0,10000
6576,0,10000
6577,0,10000
6578,0,10000
6579,0,10000
6580,0,10000
6581,0,10000
6582,0,10000
6583,0,10000
6584,0,10000
6585,0,10000
6586,0,10000
6587,0,10000
6588,0,10000
6589,0,10000
6590,0,10000
6591,0,10000
6592,0,10000
6593,0,10000
6594,0,10000
6595,0,10000
6596,0,10000
6597,0,10000
6598,0,10000
6599,0,10000
6600,0,10000
6601,0,10000
6602,0,10000
6603,0,10000
6604,0,10000
6605,0,10000
6606,0,10000
6607,0,10000
6608,0,10000
6609,0,10000
6610,0,10000
6611,0,10000
6612,0,10000
6613,0,10000
6614,0,10000
6615,0,10000
6616,0,10000
6617,0,10000
6618,0,10000
6619,0,10000
6620,0,10000
6621,0,10000
6622,0,10000
6623,0,10000
6624,0,10000
6625,0,10000
6626,0,10000
6627,0,10000
6628,0,10000
6629,0,10000
6630,0,10000
6631,0,10000
6632,0,10000
6633,0,10000
6634,0,10000
6635,0,10000
6636,0,10000
6637,0,10000
6638,0,10000
6639,0,10000
6640,0,10000
6641,0,10000
6642,0,10000
6643,0,10000
6644,0,10000
6645,0,10000
6646,0,10000
6647,0,10000
6648,0,10000
6649,0,10000
6650,0,10000
6651,0,10000
6652,0,10000
6653,0,10000
6654,0,10000
6655,0,10000
6656,0,10000
6657,0,10000
6658,0,10000
6659,0,10000
6660,0,10000
6661,0,10000
6662,0,10000
6663,0,10000
6664,0,10000
6665,0,10000
6666,0,10000
6667,0,10000
6668,0,10000
6669,0,10000
6670,0,10000
6671,0,10000
6672,0,10000
6673,0,10000
6674,0,10000
6675,0,10000
6676,0,10000
6677,0,10000
6678,0,10000
6679,0,10000
6680,0,10000
6681,0,10000
6682,0,10000
6683,0,10000
6684,0,10000
6685,0,10000
6686,0,10000
6687,0,10000
6688,0,10000
6689,0,10000
6690,0,10000
6691,0,10000
6692,0,10000
6693,0,10000
6694,0,10000
6695,0,10000
6696,0,10000
6697,0,10000
6698,0,10000
6699,0,10000
6700,0,10000
6701,0,10000
6702,0,10000
6703,0,10000
6704,0,10000
6705,0,10000
6706,0,10000
6707,0,10000
6708,0,10000
6709,0,10000
6710,0,10000
6711,0,10000
6712,0,10000
6713,0,10000
6714,0,10000
6715,0,10000
6716,0,10000
6717,0,10000
6718,0,10000
6719,0,10000
6720,0,10000
6721,0,10000
6722,0,10000
6723,0,10000
6724,0,10000
6725,0,10000
6726,0,10000
6727,0,10000
6728,0,10000
6729,0,10000
6730,0,10000
6731,0,10000
6732,0,10000
6733,0,10000
6734,0,10000
6735,0,10000
6736,0,10000
6737,0,10000
6738,0,10000
6739,0,10000
6740,0,10000
6741,0,10000
6742,0,10000
6743,0,10000
6744,0,10000
6745,0,10000
6746,0,10000
6747,0,10000
6748,0,10000
6749,0,10000
6750,0,10000
6751,0,10000
6752,0,10000
6753,0,10000
6754,0,10000
6755,0,10000
6756,0,10000
6757,0,10000
6758,0,10000
6759,0,10000
6760,0,10000
6761,0,10000
6762,0,10000
6763,0,10000
6764,0,10000
6765,0,10000
6766,0,10000
6767,0,10000
6768,0,10000
6769,0,10000
6770,0,10000
6771,0,10000
6772,0,10000
6773,0,10000
6774,0,10000
6775,0,10000
6776,0,10000
6777,0,10000
6778,0,10000
6779,0,10000
6780,0,10000
6781,0,10000
6782,0,10000
6783,0,10000
6784,0,10000
6785,0,10000
6786,0,10000
6787,0,10000
6788,0,10000
6789,0,10000
6790,0,10000
6791,0,10000
6792,0,10000
6793,0,10000
6794,0,10000
6795,0,10000
6796,0,10000
6797,0,10000
6798,0,10000
6799,0,10000
6800,0,10000
6801,0,10000
6802,0,10000
6803,0,10000
6804,0,10000
6805,0,10000
6806,0,10000
6807,0,10000
6808,0,10000
6809,0,10000
6810,0,10000
6811,0,10000
6812,0,10000
6813,0,10000
6814,0,10000
6815,0,10000
6816,0,10000
6817,0,10000
6818,0,10000
6819,0,10000
6820,0,10000
6821,0,10000
6822,0,10000
6823,0,10000
6824,0,10000
6825,0,10000
6826,0,10000
6827,0,10000
6828,0,10000
6829,0,10000
6830,0,10000
6831,0,10000
6832,0,10000
6833,0,10000
6834,0,10000
6835,0,10000
6836,0,10000
6837,0,10000
6838,0,10000
6839,0,10000
6840,0,10000
6841,0,10000
6842,0,10000
6843,0,10000
6844,0,10000
6845,0,10000
6846,0,10000
6847,0,10000
6848,0,10000
6849,0,10000
6850,0,10000
6851,0,10000
6852,0,10000
6853,0,10000
6854,0,10000
6855,0,10000
6856,0,10000
6857,0,10000
6858,0,10000
6859,0,10000
6860,0,10000
6861,0,10000
6862,0,10000
6863,0,10000
6864,0,10000
6865,0,10000
6866,0,10000
6867,0,10000
6868,0,10000
6869,0,10000
6870,0,10000
6871,0,10000
6872,0,10000
6873,0,10000
6874,0,10000
6875,0,10000
6876,0,10000
6877,0,10000
6878,0,10000
6879,0,10000
6880,0,10000
6881,0,10000
6882,0,10000
6883,0,10000
6884,0,10000
6885,0,10000
6886,0,10000
6887,0,10000
6888,0,10000
6889,0,10000
6890,0,10000
6891,0,10000
6892,0,10000
6893,0,10000
6894,0,10000
6895,0,10000
6896,0,10000
6897,0,10000
6898,0,10000
6899,0,10000
6900,0,10000
6901,0,10000
6902,0,10000
6903,0,10000
6904,0,10000
6905,0,10000
6906,0,10000
6907,0,10000
6908,0,10000
6909,0,10000
6910,0,10000
6911,0,10000
6912,0,10000
6913,0,10000
6914,0,10000
6915,0,10000
6916,0,10000
6917,0,10000
6918,0,10000
6919,0,10000
6920,0,10000
6921,0,10000
6922,0,10000
6923,0,10000
6924,0,10000
6925,0,10000
6926,0,10000
6927,0,10000
6928,0,10000
6929,0,10000
6930,0,10000
6931,0,10000
6932,0,10000
6933,0,10000
6934,0,10000
6935,0,10000
6936,0,10000
6937,0,10000
6938,0,10000
6939,0,10000
6940,0,10000
6941,0,10000
6942,0,10000
6943,0,10000
6944,0,10000
6945,0,10000
6946,0,10000
6947,0,10000
6948,0,10000
6949,0,10000
6950,0,10000
6951,0,10000
6952,0,10000
6953,0,10000
6954,0,10000
6955,0,10000
6956,0,10000
6957,0,10000
6958,0,10000
6959,0,10000
6960,0,10000
6961,0,10000
6962,0,10000
6963,0,10000
6964,0,10000
6965,0,10000
6966,0,10000
6967,0,10000
6968,0,10000
6969,0,10000
6970,0,10000
6971,0,10000
6972,0,10000
6973,0,10000
6974,0,10000
6975,0,10000
6976,0,10000
6977,0,10000
6978,0,10000
6979,0,10000
6980,0,10000
6981,0,10000
6982,0,10000
6983,0,10000
6984,0,10000
6985,0,10000
6986,0,10000
6987,0,10000
6988,0,10000
6989,0,10000
6990,0,10000
6991,0,10000
6992,0,10000
6993,0,10000
6994,0,10000
6995,0,10000
6996,0,10000
6997,0,10000
6998,0,10000
6999,0,10000
7000,0,10000
7001,0,10000
7002,0,10000
7003,0,10000
7004,0,10000
7005,0,10000
7006,0,10000
7007,0,10000
7008,0,10000
7009,0,10000
7010,0,10000
7011,0,10000
7012,0,10000
7013,0,10000
7014,0,10000
7015,0,10000
7016,0,10000
7017,0,10000
7018,0,10000
7019,0,10000
7020,0,10000
7021,0,10000
7022,0,10000
7023,0,10000
7024,0,10000
7025,0,10000
7026,0,10000
7027,0,10000
7028,0,10000
7029,0,10000
7030,0,10000
7031,0,10000
