Temps,Taille,Nombre de cellule
250.9,10000,3866
246.5,10000,3930
253.6,10000,3942
243.9,10000,3796
280.1,10000,3772
248.7,10000,3660
249.0,10000,3512
251.3,10000,3456
246.8,10000,3404
252.2,10000,3292
253.7,10000,3424
251.3,10000,3312
250.8,10000,3360
254.0,10000,3228
245.9,10000,3152
262.0,10000,3172
249.1,10000,3104
252.5,10000,3152
248.1,10000,3072
254.1,10000,3152
253.9,10000,3060
255.5,10000,2852
280.4,10000,2664
247.0,10000,2672
254.7,10000,2424
259.5,10000,2464
248.0,10000,2328
253.0,10000,2368
257.6,10000,2320
249.9,10000,2328
251.3,10000,2296
254.2,10000,2296
248.2,10000,2304
247.0,10000,2320
248.5,10000,2224
248.6,10000,2224
249.7,10000,2192
278.5,10000,2168
255.8,10000,2204
252.0,10000,2148
275.6,10000,2228
256.7,10000,2108
246.7,10000,2104
261.4,10000,2068
255.7,10000,2100
256.0,10000,2020
256.4,10000,2076
245.9,10000,2028
247.7,10000,2012
275.9,10000,2012
256.1,10000,2004
246.0,10000,2044
256.8,10000,1988
250.5,10000,2052
254.1,10000,2004
245.8,10000,1980
255.1,10000,1996
254.0,10000,2008
253.8,10000,1996
254.2,10000,2012
252.1,10000,1968
251.2,10000,1976
248.9,10000,1912
251.0,10000,1880
249.0,10000,1904
254.5,10000,1864
256.6,10000,1888
254.7,10000,1864
247.1,10000,1872
264.8,10000,1848
247.5,10000,2132
256.6,10000,1456
270.5,10000,1352
252.9,10000,1236
246.3,10000,1196
266.9,10000,1120
247.7,10000,1100
259.0,10000,1068
245.0,10000,1084
253.5,10000,1068
252.2,10000,1084
260.4,10000,1068
246.5,10000,1084
296.7,10000,1068
246.5,10000,1084
252.8,10000,1068
247.2,10000,1084
254.1,10000,1068
251.9,10000,1084
270.1,10000,1068
245.5,10000,1084
254.6,10000,1068
249.2,10000,1084
256.4,10000,1068
247.3,10000,1084
251.7,10000,1068
289.4,10000,1084
273.2,10000,1068
253.5,10000,1084
250.5,10000,1068
260.2,10000,1084
256.0,10000,1068
254.9,10000,1168
250.3,10000,1016
258.0,10000,992
247.4,10000,944
250.7,10000,952
249.8,10000,872
251.6,10000,888
256.1,10000,904
255.7,10000,904
252.2,10000,904
255.1,10000,904
251.1,10000,904
252.2,10000,904
265.0,10000,904
253.7,10000,904
250.5,10000,904
252.5,10000,904
251.1,10000,904
253.0,10000,904
250.5,10000,904
255.9,10000,904
250.9,10000,1164
256.3,10000,1240
247.9,10000,1496
277.4,10000,1804
249.1,10000,2160
247.2,10000,2132
257.5,10000,2300
259.6,10000,2496
248.7,10000,2648
247.7,10000,3040
282.5,10000,3256
249.5,10000,3252
286.9,10000,3528
247.1,10000,3416
246.0,10000,3960
268.2,10000,3748
256.6,10000,4044
248.9,10000,4192
261.7,10000,4308
246.8,10000,4256
248.8,10000,4292
250.1,10000,4264
248.4,10000,4596
255.4,10000,4384
274.5,10000,4500
254.2,10000,4536
264.8,10000,4472
245.9,10000,4296
249.2,10000,4432
253.4,10000,4720
249.8,10000,4480
281.0,10000,4624
263.6,10000,4536
274.9,10000,4656
252.3,10000,4760
265.1,10000,4808
251.9,10000,4768
335.0,10000,4776
249.3,10000,4712
255.1,10000,4816
250.5,10000,4768
249.5,10000,4616
267.2,10000,4904
261.6,10000,4776
282.8,10000,4720
249.0,10000,4912
250.8,10000,4792
268.1,10000,4784
276.0,10000,4848
280.2,10000,5926
250.9,10000,3816
265.2,10000,3844
303.5,10000,3988
248.3,10000,3564
248.1,10000,3552
247.6,10000,3356
248.4,10000,3132
255.7,10000,3092
248.5,10000,3004
258.0,10000,2864
248.7,10000,2684
248.1,10000,2772
259.2,10000,2632
263.5,10000,2652
256.9,10000,2704
245.1,10000,2456
248.5,10000,2472
258.4,10000,2496
247.7,10000,2460
260.5,10000,2400
255.6,10000,2452
246.5,10000,2328
256.9,10000,2128
273.7,10000,2104
250.6,10000,2112
252.6,10000,2096
252.1,10000,2164
248.6,10000,2040
254.0,10000,2096
253.1,10000,1976
273.2,10000,2004
247.3,10000,1928
249.6,10000,1960
262.2,10000,1896
258.8,10000,1900
264.5,10000,1888
251.4,10000,1912
273.0,10000,1884
255.1,10000,1904
248.9,10000,1896
250.6,10000,1900
246.5,10000,1888
253.0,10000,1912
251.7,10000,1884
262.9,10000,1904
250.5,10000,1896
248.0,10000,1900
255.9,10000,1888
254.0,10000,1912
254.6,10000,1884
262.3,10000,1904
248.0,10000,1896
249.7,10000,1900
255.1,10000,1888
254.4,10000,1912
273.6,10000,1884
251.7,10000,1904
247.1,10000,1896
283.0,10000,1900
258.1,10000,2484
277.2,10000,2396
254.5,10000,2796
250.0,10000,3004
245.3,10000,3312
249.4,10000,3348
253.5,10000,3316
256.9,10000,3380
251.6,10000,3740
249.4,10000,3764
252.1,10000,4068
248.7,10000,4244
264.6,10000,4120
257.6,10000,4084
248.9,10000,4240
255.7,10000,4284
250.5,10000,4532
259.2,10000,4556
251.2,10000,4560
249.2,10000,4744
249.1,10000,4716
254.8,10000,4448
249.7,10000,4344
256.8,10000,4536
276.7,10000,4640
250.5,10000,4616
247.0,10000,4584
249.1,10000,4544
248.6,10000,4696
251.1,10000,4696
260.0,10000,4648
252.1,10000,4704
264.0,10000,4792
266.6,10000,4768
248.5,10000,4792
249.9,10000,4688
247.3,10000,4680
268.3,10000,4712
264.4,10000,4744
262.0,10000,4752
249.0,10000,4768
250.0,10000,4880
251.7,10000,4768
248.3,10000,4888
247.6,10000,4664
260.2,10000,4680
265.7,10000,4728
251.1,10000,4696
252.2,10000,4560
249.7,10000,4656
254.3,10000,4680
253.0,10000,4576
255.3,10000,4600
259.4,10000,5336
261.5,10000,3904
266.5,10000,3998
249.4,10000,3974
249.7,10000,3834
256.8,10000,3734
256.8,10000,3794
248.7,10000,3678
258.7,10000,3734
249.3,10000,3638
250.6,10000,3670
255.1,10000,3442
253.7,10000,3390
262.4,10000,3562
248.2,10000,2978
248.5,10000,2850
248.8,10000,2758
251.8,10000,2702
249.7,10000,2502
249.3,10000,2378
257.9,10000,2310
248.5,10000,2226
246.3,10000,2078
250.4,10000,2050
282.1,10000,1974
250.4,10000,1958
254.0,10000,1910
255.6,10000,1966
265.5,10000,1934
245.7,10000,1950
261.3,10000,1966
259.5,10000,1894
249.2,10000,1918
244.7,10000,1862
250.5,10000,1834
254.7,10000,1842
279.2,10000,1822
247.8,10000,1866
250.7,10000,1850
249.3,10000,1802
254.7,10000,1818
247.6,10000,1794
255.5,10000,1794
245.5,10000,1754
259.5,10000,1762
248.4,10000,1746
256.9,10000,1762
247.7,10000,1730
252.2,10000,1794
248.6,10000,1714
257.3,10000,1738
255.0,10000,1754
253.2,10000,1690
253.5,10000,1682
254.9,10000,1682
251.0,10000,1706
258.6,10000,1674
256.3,10000,1674
250.8,10000,1650
256.4,10000,1650
248.2,10000,1666
273.2,10000,1650
253.6,10000,1674
249.6,10000,1634
256.1,10000,1666
269.8,10000,1658
245.6,10000,1666
261.7,10000,1658
262.8,10000,1658
249.2,10000,1650
265.3,10000,1658
262.7,10000,1650
262.2,10000,1658
256.5,10000,1650
251.5,10000,1658
262.6,10000,1650
256.8,10000,1658
251.4,10000,1650
255.9,10000,1658
260.5,10000,1650
272.3,10000,1658
262.9,10000,1650
256.0,10000,1658
251.1,10000,1650
253.5,10000,1658
258.6,10000,1650
249.0,10000,1658
253.9,10000,1650
257.4,10000,1658
252.9,10000,1650
255.6,10000,1658
258.2,10000,1650
249.1,10000,1658
253.1,10000,1650
255.6,10000,1658
261.7,10000,1650
258.7,10000,1658
251.5,10000,1650
250.1,10000,1658
263.0,10000,1650
255.1,10000,1658
255.6,10000,1650
254.2,10000,1658
257.4,10000,1650
269.1,10000,1658
255.4,10000,1650
300.8,10000,1658
253.9,10000,1650
280.6,10000,1658
252.7,10000,1650
254.5,10000,1658
252.8,10000,1650
254.1,10000,1658
250.4,10000,1650
280.3,10000,1658
263.5,10000,1650
252.8,10000,1658
250.7,10000,1650
252.7,10000,1658
260.2,10000,1650
271.8,10000,1658
259.0,10000,1650
255.5,10000,1658
249.5,10000,1650
257.2,10000,1658
257.7,10000,1650
247.8,10000,1658
254.1,10000,1650
250.4,10000,1658
281.3,10000,1650
258.0,10000,1658
251.0,10000,1650
257.3,10000,1658
252.3,10000,1650
259.4,10000,1658
263.6,10000,1650
283.5,10000,1658
271.6,10000,1650
260.4,10000,1658
261.3,10000,1650
248.7,10000,1658
264.9,10000,1650
264.5,10000,1658
250.2,10000,1650
259.0,10000,1658
258.4,10000,1650
252.8,10000,1658
257.9,10000,1650
257.0,10000,1658
248.6,10000,1650
263.2,10000,1658
271.6,10000,1650
246.4,10000,1658
258.8,10000,1650
280.0,10000,1658
258.2,10000,1650
277.3,10000,1658
254.1,10000,1650
252.8,10000,1658
255.2,10000,1650
260.2,10000,1658
254.0,10000,1650
280.5,10000,1658
249.5,10000,1650
251.1,10000,1658
255.6,10000,1650
260.7,10000,1658
251.5,10000,1650
271.8,10000,1658
255.1,10000,1650
251.2,10000,1658
256.7,10000,1650
259.1,10000,1658
254.1,10000,1650
254.7,10000,1658
280.3,10000,1650
254.8,10000,1658
249.0,10000,1650
295.2,10000,1658
256.5,10000,1650
249.2,10000,1661
250.9,10000,1654
253.4,10000,1660
249.3,10000,1654
294.6,10000,1666
251.3,10000,1648
256.6,10000,1655
270.1,10000,1646
258.2,10000,1655
275.8,10000,1648
267.8,10000,1655
252.1,10000,1648
250.1,10000,1656
255.9,10000,1648
251.8,10000,1656
248.7,10000,1648
251.9,10000,1656
257.8,10000,1648
248.6,10000,1656
255.7,10000,1648
257.1,10000,1656
248.9,10000,1648
275.5,10000,1656
256.2,10000,1648
249.8,10000,1656
254.8,10000,1648
269.9,10000,1656
252.5,10000,1648
266.5,10000,1656
252.0,10000,1648
251.3,10000,1656
246.7,10000,1648
258.3,10000,1656
258.1,10000,1648
251.1,10000,1656
247.5,10000,1648
258.8,10000,1656
248.0,10000,1648
265.0,10000,1656
248.1,10000,1648
258.0,10000,1656
251.2,10000,1648
271.4,10000,1656
250.3,10000,1648
253.8,10000,1656
251.5,10000,1648
346.9,10000,1656
258.5,10000,1648
270.1,10000,1656
258.3,10000,1648
250.6,10000,1656
257.8,10000,1648
252.4,10000,1656
248.9,10000,1648
259.6,10000,1656
264.8,10000,1648
265.7,10000,1656
253.0,10000,1648
282.3,10000,1656
261.5,10000,1648
275.4,10000,1656
257.2,10000,1648
251.6,10000,1656
257.2,10000,1648
247.9,10000,1656
270.5,10000,1648
262.3,10000,1656
256.6,10000,1648
253.3,10000,1656
259.0,10000,1648
249.8,10000,1656
260.4,10000,1648
273.0,10000,1656
254.6,10000,1648
264.5,10000,1656
250.8,10000,1648
239.0,10000,1656
260.5,10000,1648
260.4,10000,1656
271.7,10000,1648
249.8,10000,1656
248.7,10000,1648
252.3,10000,1656
248.0,10000,1648
254.7,10000,1656
248.7,10000,1648
251.4,10000,1656
259.3,10000,1648
250.3,10000,1656
276.0,10000,1648
255.0,10000,1656
314.5,10000,1648
249.2,10000,1656
257.1,10000,1648
257.6,10000,1656
247.9,10000,1648
259.4,10000,1656
256.5,10000,1648
248.3,10000,1656
258.1,10000,1648
249.9,10000,1656
258.2,10000,1648
250.9,10000,1656
269.2,10000,1648
298.3,10000,1656
250.8,10000,1648
309.5,10000,1656
253.6,10000,1648
248.9,10000,1656
292.2,10000,1648
253.0,10000,1657
255.7,10000,1649
252.4,10000,1657
262.8,10000,1649
255.1,10000,1657
249.5,10000,1649
256.7,10000,1657
256.3,10000,1649
246.7,10000,1657
260.1,10000,1649
252.9,10000,1657
261.0,10000,1649
246.5,10000,1657
280.3,10000,1649
253.9,10000,1657
248.0,10000,1649
267.1,10000,1657
255.7,10000,1651
248.3,10000,1659
251.8,10000,1649
252.1,10000,1660
249.0,10000,1647
257.9,10000,1658
254.1,10000,1648
248.6,10000,1658
260.0,10000,1644
265.8,10000,1653
248.7,10000,1644
301.4,10000,1652
262.9,10000,1644
253.6,10000,1652
275.8,10000,1644
258.3,10000,1652
251.6,10000,1644
272.5,10000,1652
261.2,10000,1644
250.8,10000,1652
250.8,10000,1644
255.1,10000,1652
259.4,10000,1644
248.6,10000,1652
259.4,10000,1644
257.8,10000,1652
253.1,10000,1644
247.8,10000,1652
267.1,10000,1644
262.1,10000,1652
276.0,10000,1644
250.2,10000,1652
266.4,10000,1644
261.8,10000,1652
284.0,10000,1645
253.6,10000,1652
248.9,10000,1646
259.4,10000,1649
258.7,10000,1644
247.9,10000,1649
265.8,10000,1638
262.1,10000,1648
251.7,10000,1637
256.9,10000,1646
254.2,10000,1639
254.3,10000,1644
265.8,10000,1634
256.6,10000,1639
257.1,10000,1633
250.2,10000,1641
256.1,10000,1632
247.0,10000,1641
256.7,10000,1634
248.0,10000,1639
264.8,10000,1633
249.9,10000,1641
253.2,10000,1632
247.6,10000,1641
257.6,10000,1634
250.2,10000,1639
264.0,10000,1633
254.3,10000,1641
257.6,10000,1632
259.9,10000,1641
275.9,10000,1634
258.4,10000,1639
249.1,10000,1633
250.5,10000,1641
248.4,10000,1632
263.8,10000,1641
251.1,10000,1634
259.1,10000,1639
255.6,10000,1632
260.5,10000,1640
253.4,10000,1631
250.7,10000,1640
260.0,10000,1633
254.6,10000,1638
256.0,10000,1632
270.7,10000,1640
254.5,10000,1631
271.4,10000,1640
250.2,10000,1633
252.3,10000,1638
256.8,10000,1632
247.7,10000,1640
264.3,10000,1631
259.4,10000,1640
259.2,10000,1633
250.0,10000,1639
264.9,10000,1633
262.7,10000,1641
261.6,10000,1632
249.6,10000,1641
256.0,10000,1634
249.6,10000,1639
252.1,10000,1633
263.5,10000,1641
250.5,10000,1632
266.0,10000,1641
252.7,10000,1634
248.2,10000,1639
256.9,10000,1633
258.5,10000,1641
248.5,10000,1632
256.4,10000,1641
253.1,10000,1634
255.8,10000,1639
253.6,10000,1633
325.0,10000,1641
261.9,10000,1632
248.1,10000,1643
303.9,10000,1634
256.7,10000,1640
263.8,10000,1634
246.3,10000,1642
249.6,10000,1633
258.9,10000,1642
260.8,10000,1635
251.9,10000,1640
250.0,10000,1634
260.7,10000,1642
264.3,10000,1633
249.3,10000,1642
266.4,10000,1635
253.1,10000,1640
259.1,10000,1634
260.8,10000,1642
252.2,10000,1633
257.7,10000,1642
254.4,10000,1635
247.6,10000,1640
267.6,10000,1634
257.3,10000,1642
252.6,10000,1633
265.9,10000,1642
248.9,10000,1635
274.5,10000,1640
249.8,10000,1634
266.5,10000,1642
259.8,10000,1633
248.4,10000,1642
266.1,10000,1635
257.2,10000,1640
265.5,10000,1634
252.4,10000,1642
254.3,10000,1633
253.8,10000,1642
263.8,10000,1636
262.6,10000,1641
267.6,10000,1635
311.3,10000,1643
257.6,10000,1634
267.1,10000,1643
248.2,10000,1636
257.9,10000,1641
249.8,10000,1635
257.5,10000,1643
251.9,10000,1634
259.6,10000,1643
264.5,10000,1636
247.9,10000,1641
261.6,10000,1635
248.7,10000,1643
260.3,10000,1634
254.1,10000,1643
252.9,10000,1636
260.2,10000,1641
272.2,10000,1635
254.6,10000,1643
251.2,10000,1634
250.3,10000,1643
251.6,10000,1636
251.3,10000,1641
257.1,10000,1635
253.0,10000,1643
249.7,10000,1634
261.7,10000,1643
285.7,10000,1636
247.7,10000,1641
259.9,10000,1635
295.9,10000,1643
278.4,10000,1635
253.6,10000,1644
250.3,10000,1637
258.7,10000,1642
246.3,10000,1636
266.2,10000,1644
254.0,10000,1635
266.7,10000,1644
263.7,10000,1637
252.2,10000,1642
248.1,10000,1636
261.9,10000,1644
251.7,10000,1635
250.6,10000,1644
292.3,10000,1637
251.8,10000,1642
254.1,10000,1636
246.5,10000,1644
249.0,10000,1635
260.7,10000,1644
249.8,10000,1637
250.9,10000,1642
251.1,10000,1636
246.8,10000,1644
268.7,10000,1635
255.0,10000,1644
249.7,10000,1637
259.6,10000,1642
249.1,10000,1636
255.2,10000,1644
249.1,10000,1635
253.7,10000,1644
252.0,10000,1637
248.6,10000,1642
251.4,10000,1636
256.1,10000,1644
247.9,10000,1635
251.4,10000,1644
249.0,10000,1637
249.2,10000,1642
254.0,10000,1636
246.5,10000,1644
249.1,10000,1635
255.5,10000,1644
249.0,10000,1637
249.4,10000,1642
256.1,10000,1636
264.4,10000,1644
255.2,10000,1635
246.8,10000,1644
256.7,10000,1637
252.9,10000,1642
250.2,10000,1636
256.4,10000,1644
253.4,10000,1635
260.9,10000,1644
247.9,10000,1637
252.2,10000,1642
254.3,10000,1636
300.7,10000,1644
256.1,10000,1635
247.1,10000,1644
261.2,10000,1637
252.6,10000,1643
248.4,10000,1637
265.5,10000,1645
258.7,10000,1636
248.1,10000,1645
267.6,10000,1638
255.9,10000,1643
265.4,10000,1637
254.1,10000,1645
270.5,10000,1636
270.9,10000,1645
247.9,10000,1638
252.6,10000,1643
247.5,10000,1637
255.4,10000,1645
267.5,10000,1636
265.6,10000,1645
250.8,10000,1638
259.5,10000,1643
255.4,10000,1637
263.1,10000,1645
283.4,10000,1636
248.2,10000,1645
254.1,10000,1638
254.6,10000,1643
255.1,10000,1637
251.9,10000,1645
250.1,10000,1636
253.6,10000,1645
250.0,10000,1638
284.5,10000,1643
273.4,10000,1637
252.6,10000,1645
247.8,10000,1636
263.3,10000,1645
253.6,10000,1636
248.6,10000,1641
252.8,10000,1635
268.2,10000,1643
253.5,10000,1634
252.3,10000,1643
254.1,10000,1636
248.8,10000,1641
263.8,10000,1635
259.4,10000,1643
251.4,10000,1634
255.3,10000,1643
247.4,10000,1636
251.8,10000,1641
252.0,10000,1635
249.2,10000,1643
254.3,10000,1634
248.8,10000,1643
251.9,10000,1636
249.4,10000,1641
260.2,10000,1635
260.2,10000,1643
246.7,10000,1634
258.8,10000,1643
258.3,10000,1636
248.3,10000,1642
248.9,10000,1636
258.6,10000,1644
245.4,10000,1635
256.9,10000,1644
252.8,10000,1637
251.2,10000,1642
251.0,10000,1636
247.9,10000,1644
248.2,10000,1635
252.7,10000,1644
249.5,10000,1637
257.6,10000,1642
254.6,10000,1636
246.4,10000,1644
260.9,10000,1635
283.3,10000,1644
247.9,10000,1637
259.6,10000,1641
256.5,10000,1635
257.7,10000,1643
252.1,10000,1634
248.4,10000,1643
252.6,10000,1636
257.6,10000,1641
254.8,10000,1635
248.8,10000,1643
249.0,10000,1633
260.1,10000,1642
249.8,10000,1635
306.0,10000,1640
251.2,10000,1634
247.6,10000,1642
254.9,10000,1633
257.2,10000,1642
253.4,10000,1636
248.7,10000,1641
265.4,10000,1635
264.9,10000,1643
250.8,10000,1634
252.7,10000,1643
253.3,10000,1636
246.7,10000,1641
246.5,10000,1635
246.4,10000,1643
253.4,10000,1634
251.4,10000,1645
246.7,10000,1640
271.1,10000,1641
252.7,10000,1635
246.5,10000,1643
250.2,10000,1634
257.3,10000,1643
246.0,10000,1638
246.2,10000,1645
251.3,10000,1635
261.0,10000,1643
253.1,10000,1634
251.1,10000,1643
251.3,10000,1636
252.7,10000,1641
246.5,10000,1635
253.0,10000,1643
247.3,10000,1634
247.0,10000,1643
250.9,10000,1636
248.4,10000,1641
254.1,10000,1635
256.9,10000,1643
267.5,10000,1634
250.3,10000,1643
250.7,10000,1636
254.8,10000,1641
245.2,10000,1635
248.6,10000,1643
254.1,10000,1634
246.4,10000,1643
249.7,10000,1636
252.5,10000,1639
247.1,10000,1633
250.7,10000,1643
264.9,10000,1633
246.8,10000,1641
266.0,10000,1635
246.7,10000,1638
252.9,10000,1633
252.1,10000,1641
248.7,10000,1632
252.3,10000,1643
268.2,10000,1634
246.3,10000,1643
274.8,10000,1630
249.2,10000,1645
255.4,10000,1626
263.3,10000,1634
248.4,10000,1625
251.1,10000,1630
248.3,10000,1624
266.6,10000,1631
252.1,10000,1622
247.6,10000,1631
257.8,10000,1624
254.8,10000,1629
248.0,10000,1623
264.5,10000,1631
254.0,10000,1622
247.1,10000,1633
255.1,10000,1624
253.5,10000,1628
248.7,10000,1621
249.5,10000,1630
248.4,10000,1622
263.5,10000,1631
250.2,10000,1624
249.1,10000,1630
254.4,10000,1624
258.5,10000,1632
249.5,10000,1623
263.3,10000,1632
250.9,10000,1625
246.9,10000,1627
287.6,10000,1623
252.8,10000,1628
256.8,10000,1622
251.4,10000,1627
252.1,10000,1620
246.0,10000,1626
317.2,10000,1616
254.2,10000,1623
251.7,10000,1613
246.4,10000,1622
253.8,10000,1615
255.7,10000,1620
248.3,10000,1614
252.5,10000,1622
249.4,10000,1615
252.8,10000,1622
247.6,10000,1616
250.2,10000,1618
245.3,10000,1612
252.9,10000,1619
246.2,10000,1609
259.9,10000,1618
256.6,10000,1611
247.8,10000,1615
251.9,10000,1611
244.3,10000,1616
251.5,10000,1611
245.0,10000,1615
255.2,10000,1607
249.5,10000,1612
269.7,10000,1606
255.0,10000,1614
248.2,10000,1605
253.8,10000,1614
249.8,10000,1607
251.6,10000,1612
256.2,10000,1606
245.3,10000,1614
250.6,10000,1605
246.7,10000,1614
251.4,10000,1607
250.2,10000,1612
246.5,10000,1606
253.6,10000,1614
254.0,10000,1605
252.3,10000,1614
249.9,10000,1607
251.5,10000,1612
250.0,10000,1606
266.9,10000,1614
250.5,10000,1605
246.7,10000,1614
250.4,10000,1607
251.2,10000,1612
265.6,10000,1606
256.2,10000,1614
255.1,10000,1605
249.5,10000,1614
251.1,10000,1607
251.4,10000,1612
246.4,10000,1606
255.2,10000,1614
250.5,10000,1605
251.1,10000,1614
254.6,10000,1607
246.0,10000,1612
251.8,10000,1606
249.2,10000,1615
246.4,10000,1606
256.5,10000,1615
252.9,10000,1608
247.1,10000,1613
253.7,10000,1607
251.8,10000,1615
249.8,10000,1604
257.8,10000,1613
253.1,10000,1606
249.0,10000,1611
257.3,10000,1605
254.6,10000,1613
248.3,10000,1604
253.5,10000,1613
249.0,10000,1605
258.2,10000,1612
272.3,10000,1602
248.1,10000,1608
253.1,10000,1599
282.8,10000,1608
250.5,10000,1601
250.8,10000,1607
248.5,10000,1601
247.6,10000,1609
252.8,10000,1600
247.9,10000,1609
257.1,10000,1602
253.7,10000,1607
249.2,10000,1601
250.8,10000,1609
252.1,10000,1600
247.4,10000,1609
354.1,10000,1602
251.2,10000,1607
251.7,10000,1601
254.5,10000,1609
247.0,10000,1600
254.7,10000,1608
256.1,10000,1603
246.4,10000,1604
255.0,10000,1599
260.3,10000,1606
250.5,10000,1597
245.9,10000,1606
253.3,10000,1600
245.8,10000,1605
272.3,10000,1599
250.2,10000,1607
246.9,10000,1598
251.8,10000,1607
258.5,10000,1600
271.9,10000,1606
253.6,10000,1600
246.6,10000,1608
249.2,10000,1599
254.3,10000,1608
263.0,10000,1601
269.1,10000,1606
249.5,10000,1600
258.4,10000,1607
253.3,10000,1598
248.2,10000,1607
256.8,10000,1600
251.9,10000,1605
251.6,10000,1599
246.8,10000,1607
295.5,10000,1599
258.5,10000,1607
248.0,10000,1602
257.8,10000,1605
252.2,10000,1600
247.0,10000,1608
251.9,10000,1599
248.2,10000,1608
259.5,10000,1603
261.6,10000,1607
248.1,10000,1601
261.6,10000,1609
255.0,10000,1600
247.2,10000,1609
255.1,10000,1602
261.7,10000,1607
250.3,10000,1601
252.5,10000,1609
262.6,10000,1600
246.7,10000,1609
252.2,10000,1602
247.9,10000,1607
248.5,10000,1601
254.8,10000,1609
248.6,10000,1600
252.1,10000,1609
254.4,10000,1602
248.3,10000,1607
265.4,10000,1601
255.8,10000,1609
247.7,10000,1600
253.0,10000,1609
248.3,10000,1602
250.6,10000,1607
257.2,10000,1601
265.0,10000,1609
266.7,10000,1600
281.7,10000,1609
245.0,10000,1602
252.3,10000,1607
247.1,10000,1601
255.8,10000,1609
249.5,10000,1600
259.2,10000,1609
260.2,10000,1602
245.0,10000,1608
254.2,10000,1601
257.6,10000,1609
249.0,10000,1600
252.6,10000,1609
436.1,10000,1602
255.1,10000,1607
254.4,10000,1601
256.5,10000,1609
254.3,10000,1600
246.8,10000,1609
266.2,10000,1602
244.9,10000,1607
258.3,10000,1601
252.2,10000,1609
271.3,10000,1602
275.2,10000,1611
255.7,10000,1605
248.4,10000,1611
255.0,10000,1602
254.9,10000,1610
249.3,10000,1599
256.0,10000,1608
257.2,10000,1602
249.8,10000,1606
254.3,10000,1601
247.3,10000,1609
248.9,10000,1600
253.2,10000,1609
247.1,10000,1602
258.0,10000,1607
255.6,10000,1601
259.0,10000,1609
293.0,10000,1600
252.8,10000,1609
247.4,10000,1602
255.9,10000,1607
250.6,10000,1601
256.7,10000,1609
249.5,10000,1600
259.2,10000,1609
247.6,10000,1603
247.7,10000,1606
260.2,10000,1602
247.3,10000,1606
264.7,10000,1597
254.4,10000,1606
321.4,10000,1599
251.7,10000,1604
266.3,10000,1598
262.4,10000,1606
261.5,10000,1597
250.2,10000,1606
252.0,10000,1599
234.4,10000,1604
250.5,10000,1598
249.7,10000,1606
254.9,10000,1597
252.5,10000,1606
363.8,10000,1599
250.8,10000,1604
254.4,10000,1598
248.0,10000,1606
254.5,10000,1597
251.6,10000,1606
249.0,10000,1599
256.0,10000,1604
263.2,10000,1598
254.1,10000,1606
251.0,10000,1597
263.7,10000,1606
252.8,10000,1599
269.6,10000,1604
255.6,10000,1598
248.0,10000,1606
247.5,10000,1597
254.4,10000,1606
248.9,10000,1599
263.3,10000,1604
247.4,10000,1598
253.2,10000,1606
248.0,10000,1597
257.6,10000,1606
255.5,10000,1599
247.6,10000,1604
256.9,10000,1598
259.3,10000,1606
250.9,10000,1597
254.4,10000,1606
280.8,10000,1599
257.4,10000,1604
248.1,10000,1598
275.0,10000,1606
251.7,10000,1597
270.5,10000,1606
256.0,10000,1599
301.0,10000,1604
264.4,10000,1598
223.5,10000,1606
318.2,10000,1597
249.3,10000,1606
254.2,10000,1599
257.3,10000,1604
253.0,10000,1598
247.9,10000,1606
256.5,10000,1597
261.2,10000,1606
255.2,10000,1599
255.2,10000,1604
251.6,10000,1598
249.3,10000,1606
272.2,10000,1597
248.6,10000,1606
262.9,10000,1599
246.6,10000,1604
290.8,10000,1598
252.3,10000,1606
252.4,10000,1597
250.1,10000,1606
252.1,10000,1599
290.1,10000,1604
252.1,10000,1598
247.7,10000,1606
251.6,10000,1597
251.6,10000,1606
